NAME,Lat,Lon,Date,Time,Load
1518 Cortelyou Road,40.64127933,-73.963968,,,1
136-32 Roosevelt Avenue,40.75979433,-73.828811,,,1
100 Ditmas Avenue,40.63544133,-73.97785,,,1
543 Metropolitan Avenue,40.71419866,-73.95085376,,,1
96-02 Liberty Avenue,40.68057333,-73.842512,,,1
493 Clinton Avenue (To Manhattan Only),40.68362919,-73.96674715,,,1
7514 4 Avenue,40.63030319,-74.0255072,,,1
51 East 42 Street,40.75271733,-73.978487,,,1
3001 Foster Avenue (Enter (To Manhattan Only),40.63988733,-73.948197,,,1
Liberty St (Between 80 St And 81 St),40.67959433,-73.857716,,,1
1663 Atlantic Avenue,40.67925588,-73.93216024,,,1
31 East 53 Street,40.75972133,-73.973858,,,1
1280 Fulton Street (To Queens Only),40.680245,-73.94939087,,,1
108-70 Roosevelt Avenue,40.75140933,-73.855901,,,1
59-02 92 Street,40.73360233,-73.869507,,,1
204 Broadway,40.71055533,-74.008632,,,1
551 Driggs Avenue,40.71702233,-73.956176,,,1
131 East 60 Street,40.76302008,-73.96781558,,,1
819 8 Avenue,40.66576033,-73.978873,,,1
5 Av (Between E 60 St And E 61 St),40.76531333,-73.972467,,,1
102 Brighton Beach Avenue,40.57616133,-73.96768,,,1
85 Cedar Street,40.69785533,-73.926513,,,1
3001 Church Avenue (To Manhattan Only),40.65094933,-73.949424,,,1
2042 Amsterdam Avenue (Downtown Only),40.83593633,-73.940137,,,1
815 8 Avenue (Downtown Only),40.76196833,-73.986662,,,1
235 Bushwick Avenue,40.70778733,-73.939682,,,1
441 7 Avenue,40.75102033,-73.990323,,,1
35 Hoyt Street,40.68908533,-73.985941,,,1
3001 Avenue H,40.63173539,-73.94731836,,,1
179-36 Hillside Avenue,40.71268333,-73.783033,,,1
1548 Bay Ridge Avenue,40.62029333,-73.99849,,,1
Intersection Of Harrison Place And Bogart Street,40.70607379,-73.93366584,,,1
37 East 32 Street (Downtown Only),40.74644733,-73.982147,,,1
45 Court Street,40.69238284,-73.9906543,,,1
126 Fulton Street,40.71024133,-74.008022,,,1
1550 71 Street,40.61893533,-73.999241,,,1
138 East 68 Street,40.76768133,-73.96395,,,1
104-02 116 Street,40.68567833,-73.826928,,,1
392 7 Avenue,40.74979037,-73.9917215,,,1
69 John Street,40.70863033,-74.006999,,,1
92-17 Jamaica Avenue,40.69366333,-73.852595,,,1
23 Avenue I,40.62608202,-73.9765236,,,1
1261 6 Avenue,40.76050264,-73.98021847,,,1
82-55 Broadway,40.74206921,-73.880985,,,1
1605 Palmetto Street,40.69980718,-73.91099905,,,1
168-02 Hillside Avenue,40.70988033,-73.794553,,,1
4405 New Utrecht Avenue,40.64038433,-73.994158,,,1
189 Broadway,40.71041833,-74.009665,,,1
280 Park Avenue South (Downtown Only),40.73950133,-73.987134,,,1
30 Rockefeller Plaza,40.75930133,-73.980594,,,1
764 5 Avenue,40.76459933,-73.974228,,,1
463 Bergen Street (To New Lots And Flatbush Only),40.68104533,-73.975498,,,1
299 Broadway (To Manhattan Only),40.70850533,-73.95772,,,1
137 East 52 Street,40.75781133,-73.971098,,,1
33 East 42 Street,40.75283033,-73.978917,,,1
902 6 Avenue,40.74982822,-73.98751142,,,1
326 7 Avenue,40.66711333,-73.981665,,,1
11 East 42 Street,40.75308733,-73.979537,,,1
1561 Broadway,40.68605443,-73.9157199,,,1
6908 New Utrecht Avenue,40.62037033,-73.998803,,,1
1231 Nostrand Avenue (To Manhattan Only),40.65719733,-73.950013,,,1
78 Clinton Street,40.69422222,-73.99262239,,,1
361 Classon Avenue,40.68878531,-73.95980936,,,1
2 Hemlock Street,40.68945433,-73.873329,,,1
1029 Mc Donald Avenue,40.62866565,-73.97646341,,,1
300 Broadway,40.70835133,-73.958135,,,1
1039 44 Street,40.64117033,-73.99447,,,1
1260 6 Avenue,40.75995333,-73.980117,,,1
10-34 Wyckoff Avenue (To Canarsie Only),40.6952142,-73.90379291,,,1
4 Ave (Between 35 St And 36 St),40.65430133,-74.004175,,,1
628 Manhattan Avenue,40.72390533,-73.950717,,,1
6th Ave & 35th St At Se Corner,40.75032933,-73.987137,,,1
6th Ave & 35th St At Ne Corner,40.75041933,-73.986991,,,1
7th Ave & 40th St At Sw Corner,40.75469133,-73.988067,,,1
Broadway & 40th St At Se Corner,40.75417233,-73.98668,,,1
6th Ave & 40th St At Sw Corner,40.75347333,-73.985259,,,1
South St & Whitehall St At Ne Corner,40.70193833,-74.012588,,,1
State St & Whitehall St At   Corner,40.70212633,-74.013081,,,1
Broadway & Battery Pl At Nw Corner,40.70479533,-74.014454,,,1
Stone St & Whitehall St At Nw Corner,40.70409633,-74.013293,,,1
Water St & Whitehall St At Se Corner,40.70209233,-74.012632,,,1
Broad St & Exchange Pl At Sw Corner,40.70602033,-74.011474,,,1
Greenwich St & Morris St At Ne Corner (Uptown Only),40.70666158,-74.01408491,,,1
Trinity Pl & Exchange Alley At Nw Corner (Downtown Only),40.70730633,-74.013426,,,1
Trinity Pl & Rector St At Nw Corner (Downtown Only),40.70790933,-74.012968,,,1
Trinity Pl & Rector St At Ne Corner (Uptown Only),40.70790233,-74.012774,,,1
Greenwich St & Rector St At Ne Corner (Uptown Only),40.70810733,-74.013445,,,1
Broadway & Rector St At Nw Corner,40.70767115,-74.01185431,,,1
Broadway & Rector St At Sw Corner,40.70742833,-74.012067,,,1
Broadway & Wall St At Se Corner,40.70757733,-74.011731,,,1
Broad St & Wall St At Sw Corner,40.70701233,-74.010882,,,1
Broad St & Wall St At Sw Corner,40.70710834,-74.010802,,,1
Church St & Dey St At Ne Corner (Uptown Only),40.71087133,-74.010767,,,1
West Broadway & Vesey St At Se Corner,40.71255033,-74.011825,,,1
Nassau St & Cedar St At Se Corner,40.70802727,-74.00981445,,,1
William St & Wall St At Ne Corner,40.70639233,-74.009332,,,1
John St & Nassau St At Ne Corner,40.70950733,-74.008295,,,1
William St & Fulton St At Sw Corner,40.70957033,-74.006591,,,1
Church St & Vesey St At Se Corner,40.71179333,-74.010165,,,1
Broadway & Dey St At Nw Corner,40.71055533,-74.009493,,,1
Broadway & Fulton St At Nw Corner,40.71103833,-74.009219,,,1
Church St & Barclay St At Sw Corner,40.71268133,-74.009891,,,1
Church St & Park Pl At Nw Corner,40.71343533,-74.009292,,,1
Church St & Murray St At Sw Corner,40.71375333,-74.009046,,,1
7th Ave & 12th St At Nw Corner,40.73738833,-74.000815,,,1
7th Ave & 13th St At Ne Corner,40.73784633,-73.99993,,,1
7th Ave & 14th St At Nw Corner,40.73877533,-73.999711,,,1
1276 Fulton Street (To Queens Only),40.68028526,-73.94970701,,,1
2152 Fulton Street,40.67814033,-73.910889,,,1
770 Livonia Avenue,40.66547633,-73.888345,,,1
40-01 111 Street,40.75148333,-73.855662,,,1
111 East 50 Street,40.75669168,-73.97243999,,,1
300 7 Avenue (Downtown Only),40.74678733,-73.993955,,,1
109-04 Liberty Avenue,40.68396033,-73.832702,,,1
101 Brighton Beach Avenue,40.57647633,-73.967938,,,1
Bethel Av & St Andrew's Pl At Nw Corner,40.51761499,-74.23890291,,,1
Richmond Valley Rd & Amboy Rd At Ne Corner,40.51951069,-74.2295219,,,1
Amboy Rd & Station Av At Sw Corner,40.52279555,-74.2166169,,,1
Seguine Av & Waterbury Av At Se Corner,40.52535311,-74.20081488,,,1
E Tenafly Av & S Railroad St At Nw Corner,40.54023872,-74.17870203,,,1
Giffords La & Baltimore St At Sw Corner,40.55160028,-74.15064002,,,1
Huguenot Av & West Te At Se Corner,40.53320362,-74.19231297,,,1
Justin Av & S Railroad Av At Nw Corner,40.55685366,-74.13629802,,,1
Cedarview Av & N Railroad Av At Se Corner,40.56533753,-74.12629559,,,1
New Dorp La & New Dorp Pz At   Corner,40.57395638,-74.11662825,,,1
Fremont Av & S Railroad Av At Nw Corner,40.57892477,-74.10957557,,,1
Jefferson Av & S Railroad Av At Nw Corner,40.58399736,-74.1026869,,,1
Garretson Av & Hancock St At Nw Corner,40.58898116,-74.09566269,,,1
N Railroad Av & Old Town Rd At Ne Corner,40.59610945,-74.08783393,,,1
Bay St & Norwood Av At Se Corner,40.62183338,-74.0718813,,,1
Bay St & Hannah St At Ne Corner,40.63631039,-74.07472118,,,1
146-18 Hillside Avenue,40.70556533,-73.809784,,,1
39-23 103 Street,40.75005834,-73.862548,,,1
625 Livonia Avenue,40.66491533,-73.893892,,,1
2843 Church Avenue (To Flatbush Only),40.65093133,-73.949776,,,1
574 Lorimer Street,40.71420733,-73.949275,,,1
158 Greenpoint Avenue,40.73010133,-73.954087,,,1
36 Lawrence Avenue (Enter From Parkville Av),40.62847605,-73.97699704,,,1
51 Clark Street,40.69757933,-73.993158,,,1
969 62 Street (Enter From Ft Hamilton Py),40.63218633,-74.00658,,,1
1623 De Kalb Avenue,40.70448133,-73.919194,,,1
949 8 Avenue,40.76666233,-73.983165,,,1
884 3 Avenue (Enter On E 53 St),40.75831733,-73.970503,,,1
107-31 71 Avenue,40.72127831,-73.84439445,,,1
Intersection Of Parsons Block And Archer Avenue,40.70235833,-73.79993,,,1
40-02 Junction Boulevard,40.74900633,-73.869489,,,1
Staten Island Ferry Terminal,40.64426353,-74.07326997,,,1
3069 Brighton 7 Street,40.57797533,-73.960484,,,1
6003 4 Avenue,40.64059033,-74.018412,,,1
1340 Greene Avenue,40.69869033,-73.918584,,,1
1 Federal Reserve Plaza,40.70937633,-74.008375,,,1
7 Bentley Street,40.51211404,-74.25283252,,,1
368 Jay Street,40.69303974,-73.98743262,,,1
179-30 Hillside Avenue,40.71264634,-73.783192,,,1
1605 Palmetto Street,40.69981446,-73.91129546,,,1
1506 Avenue J,40.62499994,-73.96104838,,,1
240 Canal Street,40.71790533,-74.00031,,,1
242 West 34 Street,40.75104633,-73.991271,,,1
2914 Beverly Road (To Flatbush Only),40.64501033,-73.949115,,,1
586 Lafayette Avenue,40.6896847,-73.95160606,,,1
38-23 69 Street,40.74652133,-73.896198,,,1
101 East 41 Street,40.75172133,-73.977197,,,1
657 Carlton Avenue,40.67732312,-73.97224062,,,1
137 East 42 Street,40.75134533,-73.975409,,,1
824 7 Avenue,40.76340906,-73.98252764,,,1
462 Flatbush Avenue,40.66248282,-73.96228476,,,1
1030 Longwood Avenue (To Pelham Bay Pk Only),40.81611833,-73.89618,,,1
125 East 86 Street (Downtown Only),40.77972533,-73.955611,,,1
3327 Fulton Street,40.68358633,-73.872847,,,1
4941 Broadway,40.86796533,-73.921168,,,1
700 Pelham Parkway South,40.85641511,-73.86737744,,,1
93-18 Liberty Avenue,40.68012233,-73.84508,,,1
692 Parkside Avenue (To Flatbush Only),40.65614933,-73.95035,,,1
1842 Nostrand Avenue (To Flatbush Only),40.64074533,-73.948649,,,1
25-04 Brookhaven Avenue,40.5995413,-73.76159667,,,1
902 8 Avenue,40.66567733,-73.979491,,,1
75-06 Jamaica Avenue,40.69135233,-73.866204,,,1
9-91 Wyckoff Avenue (To Manhattan Only),40.69609051,-73.90465933,,,1
1289 Fulton Street (To Manhattan Only),40.68054203,-73.94974898,,,1
40-15 75 Street,40.74637633,-73.890254,,,1
250 Brook Avenue (To Manhattan Only),40.80760733,-73.918951,,,1
4910 New Utrecht Avenue,40.63639333,-73.994948,,,1
7102 16 Avenue,40.61876833,-73.998936,,,1
170 Marcy Avenue (To Manhattan Only),40.7087152,-73.95794666,,,1
103 8 Avenue,40.74093833,-74.001919,,,1
957 Fulton Street (To Manhattan Only),40.68324344,-73.96462889,,,1
2222 Pitkin Avenue,40.67250133,-73.890386,,,1
42-01 28 Street,40.74870533,-73.938471,,,1
2084 Fulton Street,40.67827933,-73.913668,,,1
104 Van Siclen Avenue,40.67775633,-73.89173,,,1
101 East 41 Street,40.75164733,-73.977382,,,1
116 Delancey Street,40.71883643,-73.98789055,,,1
1331 Broadway,40.75087966,-73.98793491,,,1
956 Mc Donald Avenue,40.63041836,-73.97734023,,,1
107 East 42 Street,40.75170133,-73.976087,,,1
28 East 53 Street,40.75955633,-73.974068,,,1
128 William Street,40.70920033,-74.006664,,,1
1713 Church Avenue,40.64940044,-73.96351254,,,1
53-02 Roosevelt Avenue,40.74433028,-73.9113816,,,1
1518 Avenue H,40.62993007,-73.96147689,,,1
1551 71 Street,40.61919733,-73.999178,,,1
214 Cleveland Street,40.67969833,-73.88571,,,1
111-37 75 Avenue (To Jamaica Only),40.71857407,-73.83825706,,,1
3000 Church Avenue (To Manhattan Only),40.6505187,-73.94925086,,,1
183 Bedford Avenue,40.71785633,-73.957577,,,1
623 Manhattan Avenue,40.72366133,-73.950858,,,1
95 Bushwick Avenue (To Manhattan Only),40.71213033,-73.940578,,,1
43 East 41 Street,40.75221833,-73.978396,,,1
815 8 Avenue (Downtown Only),40.76231192,-73.98637837,,,1
441 7 Avenue (Corner Of Broadway And W 35 St),40.75062309,-73.98798744,,,1
7 Times Square,40.75574733,-73.986875,,,1
378 6 Avenue,40.73306687,-73.99972782,,,1
93-01 Sutphin Boulevard,40.70054133,-73.807385,,,1
1 Boerum Street,40.7055822,-73.95005856,,,1
41-31 53 Street,40.74462428,-73.9113016,,,1
81-20 Roosevelt Avenue,40.74745733,-73.884002,,,1
401 7 Avenue,40.75007733,-73.99082,,,1
275 Kings Highway,40.60533893,-73.98042479,,,1
302 Broadway (To Queens And Canarsie Only),40.70823133,-73.957869,,,1
1 Greene Avenue (To Manhattan Only),40.68607833,-73.97328,,,1
368 Jay Street,40.69239988,-73.98751302,,,1
105-02 86 Street,40.67963411,-73.85263392,,,1
394 Broadway,40.70707433,-73.954371,,,1
88-01 180 Street,40.71282733,-73.782461,,,1
2848 Church Avenue (To Flatbush Only),40.65066333,-73.949721,,,1
88-04 Liberty Avenue,40.67973993,-73.85039199,,,1
118-16 Liberty Avenue,40.68602833,-73.824403,,,1
624 Livonia Avenue,40.66460033,-73.894197,,,1
632 Ashford Street,40.66647233,-73.883352,,,1
47 East 22 Street (Downtown Only),40.73967433,-73.98704,,,1
38-10 Junction Boulevard,40.74928233,-73.869648,,,1
40-02 75 Street,40.74680017,-73.89071276,,,1
9 Kew Gardens Road,40.71363929,-73.83005549,,,1
48-02 Broadway (To Jamaica Only),40.75579533,-73.912622,,,1
40-01 Junction Boulevard,40.74905733,-73.86917,,,1
1282 Broadway,40.74959568,-73.98767192,,,1
469 Bergen Street (To Manhattan Only),40.68094333,-73.974966,,,1
742 7 Avenue (Downtown Only),40.76060533,-73.983876,,,1
54-00 Myrtle Avenue,40.69946851,-73.91064751,,,1
1492 Fulton Street (To Queens Only),40.67976974,-73.9410955,,,1
52 East 32 Street (Downtown Only),40.74582133,-73.982576,,,1
3180 Broadway,40.81514933,-73.958397,,,1
69 John Street,40.70904633,-74.006814,,,1
1512 Beverly Road,40.64425733,-73.964537,,,1
1772 Broadway,40.68238833,-73.909938,,,1
2059 Fulton Street,40.67842033,-73.910723,,,1
34-02 Steinway Street,40.75661433,-73.921084,,,1
Oxford St & Fulton Ave At Ne Corner (To Manhattan Only),40.68579233,-73.972769,,,1
Nostrand Ave & Flatbush Ave At Ne Corner,40.63276214,-73.94738941,,,1
Nostrand Ave & Flatbush Ave At Nw Corner,40.63326934,-73.947819,,,1
Nostrand Ave & Flatbush Ave At Se Corner,40.63246533,-73.947499,,,1
Nostrand Ave & Newkirk Ave At Sw Corner (To Flatbush Only),40.63988133,-73.94858,,,1
Nostrand Ave & Church Ave At Nw Corner (To Flatbush Only),40.65105033,-73.949729,,,1
Nostrand Ave & Sterling St At Nw Corner,40.66327933,-73.951049,,,1
Nostrand Ave & President St At Nw Corner,40.66817033,-73.950834,,,1
Nostrand Ave & Eastern Pkwy At Sw Corner,40.66981633,-73.95067,,,1
Kingston Ave & Eastern Pkwy At Sw Corner,40.66937133,-73.942347,,,1
Kingston Ave & Eastern Pkwy At Se Corner,40.66935933,-73.942073,,,1
Schenectady Ave & Eastern Pkwy At Se Corner,40.66881333,-73.933789,,,1
Utica Ave & Eastern Pkwy At Sw Corner,40.66870433,-73.931356,,,1
Utica Ave & Eastern Pkwy At Nw Corner,40.66891333,-73.931372,,,1
Utica Ave & Eastern Pkwy At Nw Corner,40.66890321,-73.93118704,,,1
Patchen Ave & Broadway At Sw Corner,40.69299541,-73.92790295,,,1
Patchen Ave & Broadway At Ne Corner,40.69280292,-73.92814326,,,1
Union Ave & Flushing Ave At Sw Corner (To Downtown Brooklyn Only),40.69968456,-73.95025996,,,1
Hooper St & Broadway At Nw Corner,40.70727133,-73.954301,,,1
Hewes St & Broadway At Se Corner,40.70641833,-73.952431,,,1
Union Ave & Metropolitan Ave At Ne Corner,40.71376833,-73.95175,,,1
Union Ave & Metropolitan Ave At Sw Corner,40.71392933,-73.951719,,,1
Moore St & Broadway At Sw Corner,40.70419533,-73.948268,,,1
Moore St & Broadway At Nw Corner,40.70439733,-73.948127,,,1
Lorimer St & Broadway At Nw Corner,40.70351533,-73.946547,,,1
Flushing Ave & Broadway At Nw Corner,40.70084433,-73.941681,,,1
Manhattan Ave & Greenpoint Ave At Sw Corner,40.73007833,-73.954385,,,1
Manhattan Ave & Norman Ave At Ne Corner,40.72555633,-73.951648,,,1
Graham Ave & Metropolitan Ave At Nw Corner (To Canarsie Only),40.71442533,-73.944498,,,1
Graham Ave & Metropolitan Ave At Sw Corner (To Manhattan Only),40.71461633,-73.944561,,,1
Montrose Ave & Bushwick Ave At Sw Corner,40.70774033,-73.94005,,,1
Grand St & Bushwick Ave At Nw Corner (To Canarsie Only),40.71182633,-73.940759,,,1
Grand St & Bushwick Ave At Sw Corner (To Manhattan Only),40.71190433,-73.94043,,,1
Myrtle Ave & Cedar St At Nw Corner,40.69806333,-73.926364,,,1
Morgan Ave & Harrison Pl At Se Corner,40.70630633,-73.931676,,,1
Morgan Ave & Harrison Pl At Ne Corner,40.70646033,-73.931739,,,1
Rutland Rd & E. 98th St At Sw Corner,40.66491533,-73.923093,,,1
Saratoga Ave & Livonia Ave At Sw Corner,40.66140733,-73.915549,,,1
Saratoga Ave & Livonia Ave At Se Corner,40.66152633,-73.915314,,,1
Rockaway Ave & Livonia Ave At Se Corner,40.66243833,-73.908773,,,1
Powell St & Livonia Ave At Sw Corner,40.66331533,-73.902812,,,1
Powell St & Livonia Ave At Sw Corner,40.66339833,-73.902475,,,1
Ralph Ave & Mac Dougal St At Ne Corner,40.67916386,-73.92187027,,,1
Ralph Ave & Fulton St At Ne Corner,40.67898433,-73.921442,,,1
Rockaway Ave & Fulton St At Nw Corner,40.67846033,-73.910971,,,1
Palmetto St & Broadway At Nw Corner,40.68930033,-73.921424,,,1
Jefferson Ave & Broadway At Se Corner,40.68674233,-73.917467,,,1
Linden St & Broadway At Sw Corner,40.68995733,-73.923097,,,1
Weirfield St & Broadway At Se Corner,40.68587485,-73.91587267,,,1
Chauncey St & Broadway At Ne Corner,40.68266833,-73.90971,,,1
Snediker Ave & New York Ave At Sw Corner,40.6756576,-73.90267064,,,1
Snediker Ave & New York Ave At Sw Corner,40.67539433,-73.902635,,,1
Georgia Av & Fulton St At Sw Corner,40.67683433,-73.89918,,,1
Pennsylvania Ave & Liberty Ave At Se Corner,40.67428533,-73.896294,,,1
Pennsylvania Ave & Liberty Ave At Ne Corner,40.67456533,-73.896331,,,1
Van Siclen Ave & Livonia Ave At Nw Corner,40.66570833,-73.888626,,,1
Van Siclen Ave & Pitkin Ave At Nw Corner,40.67287833,-73.89046,,,1
Van Siclen Ave & Pitkin Ave At Ne Corner,40.67286733,-73.89025,,,1
Shepherd Ave & Pitkin Ave At Nw Corner,40.67396133,-73.880868,,,1
Shepherd Ave & Pitkin Ave At Sw Corner,40.67426433,-73.880935,,,1
Shepherd Ave & Pitkin Ave At Ne Corner,40.67429333,-73.880747,,,1
Norwood Ave & Fulton St At Ne Corner,40.68180633,-73.879009,,,1
Euclid Ave & Pitkin Ave At Se Corner,40.67526233,-73.871782,,,1
Euclid Ave & Pitkin Ave At Ne Corner,40.67553033,-73.871758,,,1
Pine St & Fulton St At Se Corner,40.68340733,-73.87277,,,1
Myrtle Ave & Greene Ave At Se Corner,40.69891033,-73.918709,,,1
Dekalb Ave & Wycoff Ave At Sw Corner,40.70432633,-73.919452,,,1
Dekalb Ave & Wycoff Ave At Ne Corner,40.70439133,-73.919045,,,1
Stanhope St & Wycoff Ave At Se Corner,40.70325933,-73.917732,,,1
Stanhope St & Wycoff Ave At Nw Corner,40.70355033,-73.917747,,,1
Jefferson St & Wyckoff Ave At Sw Corner,40.70711133,-73.923911,,,1
Starr St & Wyckoff Ave At Sw Corner,40.70604933,-73.922299,,,1
Starr St & Wyckoff Ave At Nw Corner,40.70630533,-73.922064,,,1
Forest Ave & Myrtle Ave At Sw Corner,40.70450033,-73.902209,,,1
Fulton St & Van Sinderen Ave At Sw Corner,40.67842957,-73.90381713,,,1
De Sales Pl & Bushwick Ave At Nw Corner,40.68225204,-73.90505925,,,1
Elmhurst Ave & Broadway At Se Corner,40.74171133,-73.881064,,,1
Main St & Roosevelt Ave At Ne Corner,40.76001463,-73.82868057,,,1
126th St & Roosevelt Ave At Nw Corner,40.75488108,-73.84537621,,,1
126th St & Roosevelt Ave At Nw Corner,40.75472094,-73.84620115,,,1
Elmhurst Ave & Broadway At Sw Corner,40.74188156,-73.88143287,,,1
63rd Dr & Queens Blvd At Sw Corner,40.72972233,-73.86199033,,,1
64th Rd & Queens Blvd At Se Corner,40.72895813,-73.85967225,,,1
63rd Rd & Queens Blvd At Sw Corner,40.73003658,-73.86260199,,,1
104th St & Jamaica Ave At Se Corner,40.69512325,-73.84332306,,,1
158th St & Archer Ave At Sw Corner,40.70165788,-73.80248464,,,1
Parsons Blvd & Archer Ave At Ne Corner,40.70286887,-73.79984884,,,1
Marcy Ave & Broadway At Sw Corner (To Queens And Canarsie Only),40.70820908,-73.95822816,,,1
George St & Wycoff Ave At Ne Corner (To Manhattan Only),40.69614218,-73.90433753,,,1
Halsey St & Wycoff Ave At Se Corner (To Canarsie Only),40.69583888,-73.90546887,,,1
Portland Ave & Fulton Ave At Nw Corner (To Manhattan Only),40.68651161,-73.9746192,,,1
Clinton Ave & Fulton Ave At Se Corner (To Queens Only),40.68326814,-73.96673679,,,1
Throop Ave & Fulton St At Nw Corner (To Manhattan Only),40.68010641,-73.94048393,,,1
Utica Ave & Fulton St At Sw Corner,40.67904589,-73.92985242,,,1
Stuyvesant Ave & Fulton St At Nw Corner,40.67964109,-73.93230739,,,1
Washington Ave & Lafayette Ave At Se Corner,40.6879882,-73.96557301,,,1
Clinton Ave & Lafayette Ave At Ne Corner,40.68812196,-73.96763331,,,1
Classon Ave & Lafayette Ave At Nw Corner,40.68901478,-73.96019798,,,1
Bedford Ave & Lafayette Ave At Ne Corner,40.68957511,-73.95500775,,,1
Bedford Ave & Lafayette Ave At Sw Corner,40.68930147,-73.95522175,,,1
Union Ave & Broadway At Sw Corner,40.70525684,-73.95040877,,,1
Union Ave & Broadway At Se Corner,40.70525669,-73.95006853,,,1
8th St & 86th St At Se Corner,40.59267201,-73.97858264,,,1
Ocean Ave & Parkside Ave At Ne Corner,40.65523734,-73.96165108,,,1
15th St & Avenue H At Se Corner,40.62957072,-73.96185456,,,1
Nostrand Ave & Flatbush Ave At Ne Corner,40.63265183,-73.94727232,,,1
Prospect Expwy & Fort Hamilton Pkwy At Nw Corner,40.64990375,-73.97585102,,,1
Mcdonald Ave & 18th Ave At Se Corner,40.63063505,-73.97674729,,,1
5th Ave & 95th St At Ne Corner,40.61596398,-74.03079527,,,1
Grand Concourse & 138th St At Ne Corner,40.81316833,-73.92968082,,,1
Main St & Ellis St At Sw Corner,40.51339533,-74.25114201,,,1
& Ellis St At S Corner,40.51553233,-74.24548477,,,1
74th St & Roosevelt Ave At Ne Corner,40.74701933,-73.891353,,,1
82nd St & Roosevelt Ave At Nw Corner,40.74777933,-73.884044,,,1
90th St & Roosevelt Ave At Se Corner,40.74830933,-73.87646,,,1
90th St & Roosevelt Ave At Ne Corner,40.74857533,-73.87641,,,1
Woodhaven Blvd & Queens Blvd At Se Corner,40.73311133,-73.870237,,,1
Junction Blvd & Roosevelt Ave At Ne Corner,40.74931933,-73.869353,,,1
103rd St & Roosevelt Ave At Se Corner,40.74976833,-73.862555,,,1
67th Dr & Queens Blvd At Sw Corner,40.72607234,-73.85206225,,,1
67th Dr & Queens Blvd At Nw Corner,40.72624043,-73.85155899,,,1
67th Ave & Queens Blvd At Ne Corner,40.72706233,-73.853184,,,1
71st & Queens Blvd At Se Corner,40.72111433,-73.844021,,,1
108th St & Queens Blvd At Nw Corner,40.72192934,-73.8444062,,,1
Union Tpke & Queens Blvd At Se Corner,40.71381233,-73.831678,,,1
Union Tpke & Queens Blvd At Ne Corner,40.71409433,-73.829928,,,1
75th Rd & Queens Blvd At Se Corner (To Jamaica Only),40.71790348,-73.83665814,,,1
Union Tpke & Queens Blvd At Nw Corner,40.71469533,-73.831995,,,1
Union Tpke & Queens Blvd At Sw Corner,40.71500333,-73.831589,,,1
Main St & Roosevelt Ave At Sw Corner,40.75941433,-73.830301,,,1
Main St & Roosevelt Ave At Nw Corner,40.75960833,-73.830368,,,1
Main St & Roosevelt Ave At Se Corner,40.75952233,-73.829932,,,1
Main St & Roosevelt Ave At Ne Corner,40.75989833,-73.829171,,,1
Main St & Roosevelt Ave At Ne Corner,40.75994333,-73.828998,,,1
Van Wyck Blvd & Queens Blvd At Se Corner (To Jamaica Only),40.70928266,-73.81971834,,,1
84th Rd & Queens Blvd At Ne Corner (To Manhattan Only),40.70970333,-73.819629,,,1
144th St & Hillside Ave At Sw Corner,40.70492833,-73.811988,,,1
Sutphin Blvd & Archer Ave At Sw Corner,40.70041033,-73.807943,,,1
Sutphin Blvd & Archer Ave At Ne Corner,40.70084833,-73.807672,,,1
Sutphin Blvd & Hillside Ave At Ne Corner,40.70590233,-73.809641,,,1
153rd St & Archer Ave At Ne Corner,40.70220633,-73.801826,,,1
153rd St & Hillside Ave At Se Corner,40.70713733,-73.804295,,,1
153rd St & Hillside Ave At Ne Corner,40.70738033,-73.80446,,,1
Parsons Blvd & Hillside Ave At Nw Corner,40.70776133,-73.802937,,,1
Parsons Blvd & Archer Ave At Ne Corner,40.70263733,-73.799751,,,1
168th St & Hillside Ave At Sw Corner,40.70981533,-73.794701,,,1
169th St & Hillside Ave At Sw Corner,40.71051333,-73.793023,,,1
169th St & Hillside Ave At Se Corner,40.71058233,-73.792857,,,1
179th St & Hillside Ave At Nw Corner,40.71250033,-73.785089,,,1
179th St & Hillside Ave At Sw Corner,40.71223433,-73.78498,,,1
179th St & Hillside Ave At Ne Corner,40.71265333,-73.78442,,,1
179th St & Hillside Ave At Ne Corner,40.71269933,-73.784266,,,1
179th Pl & Hillside Ave At Sw Corner,40.71256333,-73.783622,,,1
180th St & Hillside Ave At Nw Corner,40.71294033,-73.783179,,,1
Midland Pkwy & Hillside Ave At Ne Corner,40.71320033,-73.782215,,,1
Beach 116th St & Wainwright Ct At Ne Corner,40.58049533,-73.837489,,,1
Beach 106th St & Rockaway Frwy At Sw Corner,40.58339833,-73.827546,,,1
Beach 106th St & Rockaway Frwy At Sw Corner,40.58319733,-73.827124,,,1
Beach 106th St & Rockaway Frwy At Nw Corner,40.58369533,-73.826412,,,1
Beach 98th St & Rockaway Frwy At Sw Corner,40.58532833,-73.82018,,,1
Beach 90th St & Rockaway Frwy At Ne Corner,40.58800933,-73.814204,,,1
Beach 89th St & Rockaway Frwy At Nw Corner,40.58813233,-73.813813,,,1
Beach 67th St & Rockaway Frwy At Nw Corner,40.59067433,-73.79778,,,1
Beach 67th St & Rockaway Frwy At Sw Corner,40.59088133,-73.79615,,,1
Beach 60th St & Rockaway Frwy At Se Corner,40.59222333,-73.789585,,,1
